ID	Label	Text
22253	Loaded Language	Ensuring partnering countries are compliant with trade agreements is critical to the success of the 34th District of Texas.Congressman Gonzalez will continue to approach any impending trade agreements with cautious optimism to protect and grow jobs, businesses, and trade opportunities in South Texas.
20334	Appeal to Fear	I came to Washington to help address the many challenges we face in healthcare and advance these same principles.On March 25, 2010, Congress passed sweeping legislation that seeks to fundamentally realign our nation's health care system. This massive health care overhaul—a remake of one-sixth of our economy—will exacerbate the very problems this reform effort sought to address
3602	No Propaganda	 1, including 1) clarifying that operating fake polling places or drop boxes to prevent another person from registering to vote is a serious federal crime; 2) putting Congress on record opposing efforts to intimidate or engage in deceptive practices to dissuade students from exercising their right to vote; and 3) requiring schools to make voting information more accessible to students online and through social media. I'm an original cosponsor of, voted for, and the House passed, H.R
5295	No Propaganda	That is why I am working hard in Congress to provide critical financial support to small businesses, by opening the federal contracting system and increasing access to capital to help create new opportunities, grow existing businesses, and boost our economy.Increasing Support for New Entrepreneurs I am proud to partner with local agencies who support entrepreneurs in our community. Small Business Development Centers (SBDCs) are one of our nation's most invaluable resources for entrepreneurs learning how to plan, establish, and scale their small businesses
18857	Loaded Language	  In the 118th Congress, I am a proud cosponsor of the Equal Pay Day Resolution and the Paycheck Fairness Act to recognize the significance of equal pay and the disparity between wages paid to men and women. As a leader in the Democratic Women’s Caucus, I continue to fight for the basic principle of equal pay for equal work and will not rest until we end the wage gap once and for all.  LGBTQI+ In the 117th Congress, I proudly cast my vote to safeguard marriage equality in the Respect for Marriage Act, recognizing the validity of same-sex and interracial marriages while also prohibiting state officials from discriminating against such couples
3598	Loaded Language	"R. 1 takes real action to ""drain the swamp"" by extending conflict-of-interest laws to the President and Vice President by requiring the release of their tax returns, closing loopholes that let former members of Congress avoid cooling-off periods for lobbying, breaking the revolving door between industry and the federal government, and establishing a code of conduct for the Supreme Court. I wrote several portions of H"
19219	No Propaganda	I believe we must harness American innovation by improving energy efficacy and success, supporting research and basic science labs and widening access to STEM education while building America's STEM workforce.I support the needs of our scientists to continue their research and provide meaningful employment to our communities. In fact, the Fourth District of Oklahoma is the proud home of the National Weather Center, a massive research center that provides facts and predictions regarding the weather and information on emergency preparedness
4698	Loaded Language	We need to fully fund education programs, give our teachers and students the resources they need, ensure our schools are environments for learning, while guaranteeing equal opportunity for all students—from pre-K through college and beyond.Early Childhood EducationInvestments in early education, when a child’s brain is rapidly developing, can lead to better academic and personal achievement lasting a lifetime. And they give every child a level playing field with equal chances for a healthy, successful life
21000	Loaded Language	Finally, American entrepreneurs and business owners have a tax system that will make America more competitive on a global scale.For over 30 years, East Tennessee families had less of their paychecks to use as they pleased, and were paying too much in taxes. With the passage of the Tax Cuts and Jobs Act a typical family of four in Tennessee will see a tax cut of just over $2,000
11986	No Propaganda	In an effort to help these children obtain the nutrition they need to be healthy, active, and successful, I have supported several pieces of legislation that expand funding for these and other programs that provide healthier meals to low-income children. These investments in child nutrition are especially important given evidence that hunger can be an enormous barrier to learning. I will continue to support legislation that helps schools, non-profits, and other entities provide nutritious meals to children
17542	Loaded Language	Thank you!!”-James, Brighton“The Hudson River Sloop Clearwater, an historic Hudson Valley service organization, experienced an unexpected automated action from the IRS that if not resolved quickly could have had very negative consequences. I immediately contacted Congressman Ryan's office for advice and support. The Congressman's staff promptly responded to our request for assistance, contacted the IRS Tax Advocate Services on our behalf, and advocated for our need to expedite review and resolution with professional skill
15350	Loaded Language	The Fed initially cut its discount rate for loans, extended credit to banks, and brought down the interest rate for depository institutions. When this wasn't enough, the Fed took extraordinary steps to provide emergency funds directly to institutions and foreign central banks that desperately needed it. The severity of the crisis and its impact on millions of Americans also forced the Fed to enter unchartered territory, engaging in large-scale financial asset purchases that lowered long-term interest rates
4115	No Propaganda	Information for Small Businesses: Covered California makes affordable health coverage available to small-business employers and their employees. Visit the Covered California for Small Business [http://www.coveredca
1978	No Propaganda	In 2012, then-Democratic Leader Nancy Pelosi appointed me Chairman of the House Gun Violence Prevention Task Force following the tragedy at Sandy Hook Elementary School. This group, consisting of 180 Members of Congress, is devoted to finding commonsense solutions to our nation's ongoing gun violence epidemic.Following my appointment as Chairman, I held a series of open town halls on some of the actions Congress could take to address gun violence
6876	Loaded Language	I introduced an appropriations amendment that redirected wasteful spendingÂ in the bill in order to increase funding for Rural Health Community Facilities.Â I cosponsored the Telehealth Expansion Act, legislation that would make a waiver permanent to allow for increased coverage and expansion of telehealth.IÂ introducedÂ H
21557	Loaded Language	R. 7129, the Put America on Commission Act of 2024, passed out of Committee, which maximizes recovery efforts for fraudulent pandemic loan funds. My bill to hold fraudsters accountable by prohibiting individuals convicted of defrauding the Government from receiving any future assistance from the SBA (H
12646	No Propaganda	I continue to do the same in the halls of Congress.Farmers must be protected from unnecessary and harmful federal regulations that could hurt their ability to grow and create jobs. The estate tax must be eliminated because families should be able to pass farms down to the next generation without penalty
14105	Loaded Language	Â I haveÂ introducedÂ legislation,Â the Social Security and Medicare Lock-Box Act, which would protect future surpluses by creating a lockbox that prevents these funds from being spent on other federal programs.Promoting Medical Research and Life-Saving CuresGroundbreaking research and innovation are happening all around us, particularly in health care.Â  Unfortunately, existing government rules cannot keep pace with these scientific developments
13618	No Propaganda	Lisa Blunt Rochester (D-DE) to enhance our ability to prevent seniors from falling victim to fraud or scams. The bipartisan legislation passed the House on April 15, 2021, and was signed into law as Public Law No: 117-103.Strengthening Critical Workforce: Introduced H
6826	Loaded Language	The primary root cause of this record-breaking inflation was trillions of dollars of wasteful federal spending. Biden and Pelosi have spent an unsustainable $5.7 trillion already and our national debt now exceeds $33 trillion dollars
10291	Loaded Language	We need federal policies that ensure schools have the resources necessary to help our students succeed, to make higher education accessible to people of all backgrounds, and to ensure that our students are ready for 21st century careers. Science, Technology, Engineering, and Mathematics (STEM) EducationExpanding STEM education is the key for America to remain a leader in innovation. Most jobs today require at least a basic understanding of technology and computer skills
4020	Loaded Language	 With this in mind, the efforts of Silicon Valley innovators and engineers will continue to play a key role in pioneering the new technologies that will help protect our environment.To that end, Zoe is committed to working with her colleagues in Congress to find solutions ensuring a clean and healthy environment capable of nurturing and supporting our families and future generations.Click here to learn more about Zoe's thoughts and latest work on Protecting our Environment
3161	Loaded Language	890, the Gym Mitigation and Survival (GYMS) Act, a bipartisan bill to provide much-needed assistance to gyms, fitness studios, and fitness facilities that have struggled as a result of the COVID-19 pandemic. The GYMS Act would provide $30 billion to the Small Business Administration to disburse grants to eligible fitness businesses. Facilities would be required to certify economic needs and recipients can use funds for expenses such as payroll, rent and mortgage obligations, utility payments, worker protection expenditures, and more
2880	Loaded Language	At the same time, we must work to reduce the achievement gap, create opportunities for students to attain higher education, and make sure that we have the best trained, most qualified teachers in the world.In strengthening our education system, we will create a thriving, 21st century workforce that will lead emerging industries and ensure America remains a leading economic power on the world stage.WHAT DEMOCRATS ARE DOINGEarly EducationEarly childhood learning programs have proven to be one of the most valuable investments in our children's future, dramatically increasing their ability to succeed later in school and in life
15968	Loaded Language	Working families who rely on Medicaid would be forced to pay out-of-pocket for care they can’t afford.Medicaid is a Lifeline for our CommunityMedicaid isn’t just a program—it’s the foundation of healthcare for thousands in our district. It covers:Prenatal and pediatric care to ensure children grow up healthy
15759	No Propaganda	"""Protecting Local Union Jobs Southern Nevada is the destination and entertainment capital of the world. But our tourism and entertainment offerings would be nothing without the hardworking union workers who make our 24/7 economy run. Iâ€™ll always stand up for the families our local economy relies on and make sure Nevada is a Union Strong state"""
16631	Appeal to Fear	 It is necessary to address violent crime and we can all agree that it is common sense to keep firearms out of the hands of criminals and unlawful individuals. During my time in Albany as a New York State Assemblyman, I voted against the Secure Ammunition and Firearms Enforcement (SAFE) Act because it infringed on those rights through excessive regulation. In Congress, I voted against H
5151	Loaded Language	This legislation would provide grants to states to make the first two years of community college completely free. Opening up the door to an education so many Americans want, but many may not have the means to achieve. I am proud to say that this legislation was included as part of the College Affordability Act
17091	No Propaganda	Congressmember Espaillat recognizes the great importance of ensuring that the American people have access to clean air and clean water, and will oppose any attempts to roll back provisions in the Clean Air and Water Acts, as well as through other legislative vehicles. He will focus on implementing policies that promote and protect a healthy environment, which is important to the public health of all Americans, while also preserving our nation's diverse set of unique and cherished ecosystems.National Parks and Public LandsProtecting our national parks and public lands is important to Congressmember Espaillat
7195	No Propaganda	  State of Colorado Community Tax Help: Get assistance and find out if you qualify for programs.   Stop Scammers: Online and phone scams are way up since the beginning of the pandemic. Learn how to identify scams and prevent your money from falling into the wrong hands
10566	No Propaganda	Childcare / Early Childhood Education Congresswoman Ramirez believes we must resist any and all cuts to early learning programs and invest in child care funding to support families, children, and essential childcare workers. She is a proud supporter of programs like Head Start and a cosponsor of bills like the Child Care Stabilization Act, the Expanding Child Care Access Act of 2024, and Ramirez believes we must ensure affordable, high-quality, and reliable child care and early learning programs are accessible to all families! Funding for Public Education Congresswoman Ramirez believes every community should have the necessary resources to ensure safe, resilient, high-quality schools. That’s why Ramirez is a proud cosponsor of bills like H
4555	Loaded Language	“Immigrants are making tremendous contributions to our economy and military here in our region. As the son of immigrants, I’ve worked across party lines for bipartisan immigration solutions that secure our border, protect workers and business, and include an earned pathway to citizenship for families and Dreamers who are working and contributing to our country.”- Congressman Raul Ruiz, M
13989	Loaded Language	 The rhetoric and the aggressive actions by North Korea are unacceptable and the United States must take every action to work with our foreign partners and put tremendous economic pressure on the Kim regime to deter them from their nuclear weapons ambitions and undermine global security.  United Nations AccountabilityI remain concerned about the efficiency and effectiveness of the United Nations (UN) system. In the past, I have cosponsored legislation that would give the U
13457	Appeal to Fear	We need to finally ban assault weapons and high-capacity magazines, designate mass shootings as acts of terrorism, and expand safe storage and Extreme Risk Protection Order laws. We need more leaders with the political courage to take action because our kids are dying in our schools and on our streets. I was one of the first lawmakers to refuse to participate in Republican-led “moments of silence” in Congress because the status quo is unacceptable: we need real change
11998	Appeal to Fear	 Encouraging Physical Fitness Today, obesity rates are dangerously high and continue to rise, with over 30% of adults and 17% of children considered obese. Studies have shown that obesity results in rising healthcare costs, reduced productivity at work, and less effective learning in school. The promotion of exercise and physical activity has never been more important in public policy
23094	No Propaganda	5, the Parents Bill of Rights Act, which would put practices in place to facilitate meaningful dialog between a family and their child's school and lead to more parental input throughout the learning process. I also supported H.R
16286	No Propaganda	New Jersey is the “medicine cabinet” of the world, creating and innovating new and effective medical treatments and devices. I will remain focused on common-sense solutions that work to promote medical innovation that is patient-centered and provides quality and affordable services to all Americans. For more information concerning work and views related to Health, please contact our office
8106	Loaded Language	gov. The Department of Consumer Protection has also issued a warning to homeowners to be wary of scams to repair or replace faulty concrete. I urge consumers to take precautions before making any payments or signing contracts
2201	No Propaganda	 The Congresswoman believes it is vital that our local clean energy manufacturing firms continue to have the tools and resources they need to be competitive in the global clean energy economy, and create new, good paying jobs in the Sacramento region.AccomplishmentsNamed Co-Chair of the Sustainable Energy & Environment Coalition (SEEC) for the 115th, 116th, and 117th CongressesLed a group of 31 colleagues in writing to the Biden Administration to support the creation of a program for indoor air quality and energy efficiency upgrades in our nation’s schools. This became the foundation of her Healthier and Greener Schools Act, which is now law
8265	No Propaganda	..] which will negatively impact families that have worked for, and earned, strong healthcare coverage
17560	Name Calling	She was a wonderful communicator. I was very thankful for the service she provided. I did not have to waste any more of my time with the people at the IRS that were not helping me and giving me the run around, for hours and hours of my time
22043	Loaded Language	Crockett defends the belief that a good-paying, fulfilling job is a human right.HousingAs Texas continues to exponentially grow, various housing supply must be created so that all residents can lead the life they want to live, without insurmountable barrier. Congresswoman Crockett is a proponent of an array of housing options, so all adults are able to find, and afford, they home they so choose
5975	No Propaganda	The biodiversity of the area ranges from junipers at lower levels to Douglas fir, aspen, and ponderosa at higher elevations. The creek runs year-round and provides recreation opportunities to residents of nearby Colorado Springs and surrounding communities. A characteristic feature is the two canyons of the East and West Beaver Creeks, which come together at the edge of the area
15643	Loaded Language	"I'll continue to work with the support of my western colleagues to pass legislation to help Nevada leverage its vast public lands, while preserving our unique landscape and way of life. In these efforts, I am always cognizant of the importance of water rights and multi-use access. Common sense federal solutions to our public land designations are possible, but local communities must have a seat at the table to overcome the ""Washington knows best"" mentality that routinely ignores the best interests of local stakeholders"
5108	No Propaganda	Recently, Sherman testified before the House Transportation and Infrastructure Committee to increase federal funding for the Sepulveda Pass Corridor Project.Linking the Valley to the Purple Line in West Los Angeles, with a future connection to LAX, provides the best opportunity to draw large numbers of commuters out of their cars and lessen traffic on the 405 freeway. Metro is currently conducting an environmental review of both monorail and heavy rail alternatives
15669	Appeal to Fear	"""However, I think everyone can agree that we must reform the Medicare program because will reach insolvency by 2026. We must reform the Medicare program because it is not solvent in its current form and it will reach insolvency by 2026. However, we also must be sure to keep our promises to those current beneficiaries and those nearing eligibility that have planned their health care needs in retirement around it"""
7176	No Propaganda	  Arapahoe County Veterans Affairs   Apply for VA Healthcare  Job Readiness & Employment Assistance   Home Loans  GI Bill Benefits  Help exiting homelessness    Fedshirevets.gov  Veterans’ Employment and Training Service  Rocky Mountain Regional VA Medical Center: Providing VA medical services including mental health care and Women's Veteran Program.   Medicare Savings Program   Lower Prescription Costs   mySocial Security Account   Contact your local office   Estimate Future Benefits   U
21644	Appeal to Fear	But Washington must do more to live within its means. I am committed to fighting for responsible spending cuts so that families never have to choose between keeping the lights on or putting food on the table.Some of my work includes:Introduced the Freedom to Compete Act, H
14500	Loaded Language	 It is imperative we ensure veteransâ€™ benefits are keeping pace with the skyrocketing inflation plaguing our economy.These are just some of the many issues Congress is working on to ensure we keep the promises we made to the selfless men and women in uniform.For more information on what resources are available to veterans, please visit theÂ Veterans sectionÂ of my Constituent Services page
4250	Loaded Language	Under the American Recovery and Reinvestment Act (ARRA), she supported the largest clean energy investment in American history which has helped our country nearly double our renewable power generation since 2008.Reducing our Greenhouse Gas EmissionsZoe has supported efforts to reduce greenhouse gas emissions and increase efficiency standards for cars, trucks, and buildings. By increasing efficiency, we can reduce overall consumption and slow emissions that lead to climate change
1382	Loaded Language	 However, I certainly oppose policy proposals such as Cap & Trade and other similar carbon emission control systems that harm economic growth and destroy American jobs.These are just a few pieces of our energy puzzle though. We can tap into these energy resources in a clean, environmentally sensitive way
15500	Name Calling	Â I have also joined Montanaâ€™s Congressional delegation in signing letters to the Trump Administration to urge reversals of disastrous Biden-era policies like the EPAâ€™s MATS rule which would provide regulatory relief for Colstrip.Energy dominance is essential for U.S
19467	Appeal to Fear	The climate crisis is an existential threat. Oregonians know all too well how climate-fueled disasters—from deadly wildfires to extreme freezes—can wreak havoc on our communities. As a lung and critical care doctor, Congresswoman Maxine Dexter has seen firsthand how climate change and poor air quality impact our health and well-being
6919	Appeal to Fear	Permanently altering and disabling the physical bodies of children is never ok—and it is especially deplorable when done to gain cheap political points with the radical left. I introduced the Protecting Our Kids from Harmful Research Act to prohibit tax dollars from funding Dr. Fauci’s National Institute of Health’s studies on sex change, sterilization, chemical castration, and puberty-blocking procedures for minors suffering from gender dysphoria
13826	No Propaganda	855 - Independent and Objective Oversight of Ukrainian Assistance Act02/28/2022 – Cosponsored: H.R.6742 - Never Yielding Europe’s Territory (NYET) Act of 202201/10/2022 – Cosponsored: H
5482	Name Calling	I share hard working Americans' frustration with the Internal Revenue Service and our current convoluted tax code. I believe that Congress should encourage a full discussion and act on fundamental tax reform. Whether it is a flat income tax, a national sales tax or another idea, I will support a tax plan which provides fairness to the taxpayer and makes the system less complicated
14489	No Propaganda	3373, SFC Heath Robinson Honoring Our PACT Act. This comprehensive legislation connects toxic-exposed veterans and their survivors with the healthcare and benefits they have earned. This bipartisan legislation expands health care and benefits to toxic-exposed veterans, and equips the VA to take better care of them and their families
16979	Loaded Language	Reproductive rights are human rights. Congressman Goldman will always fight to restore abortion rights through legislation such as the Women’s Health Protection Act. As reproductive freedoms remain under attack across the country, Goldman is fighting to expand access to abortion care, reproductive health care, contraceptives, and other family planning services for all
17738	No Propaganda	 662 The Report and Educate About Campus Hazing (REACH) Act To amend Higher Education Act to require academic institutions to disclose hazing incidents.Note: The outlined legislation above was introduced during the 116th Congress.
19892	No Propaganda	"""Since taking office, weâ€™ve delivered real results for constituents, including:Resolving more than 5,900 individual constituent casesHelping return over $11.4 million to families, seniors, and local organizationsAssisting residents with VA benefits, Social Security, Medicare, passports, immigration matters, and tax issuesEvery case is different, but our commitment is the same: to be responsive, accessible, and persistent until the problem is resolved.Contact usDelivering for our Communities Part of my work includes securing funding for local projects, and Iâ€™m focused on delivering federal resources that strengthen public safety, improve accessibility, and meet the needs of our communities"""
22701	No Propaganda	Throughout his time in public office, Congressman Scott has consistently received high marks and awards from national environmental organizations, including the Sierra Club, the League of Conservation Voters, and the National Parks Conservation Association.Congressman Scott believes that human activity has contributed to climate change and has been a consistent advocate of efforts to mitigate global warming. Scott has co-sponsored legislation in the House of Representatives that would promote investment in renewable energy, and is a supporter of the Green New Deal
22204	Loaded Language	 As a country, we made a promise to protect our elderly and ensure they would have reliable access to the resources and support that they earned. Now more than ever, we cannot abandon our seniors when their resources, and ultimately their independence is threatened.Congressman Gonzalez opposes ill-advised efforts to privatize Social Security or turn Medicare into a voucher system
3512	Loaded Language	""" I will continue to support policies that protect our troops, their families, and our nation. And we must make good on our promise to help our fighting men and women when they return home; we owe them much more than a """"thank you for your service,"""" we owe them real actions to provide meaningful support. The federal government must live up to its responsibilities to properly support those who served in our armed forces and their families"""
4877	No Propaganda	 Investing in Main Street and Supporting EntrepreneursAn overwhelming majority of small businesses are turned away for conventional loans by banks, and only a tiny fraction receive third-party investments. This is why we rely on the SBA to help fill this gap in access to capital. Small Business Investment Companies, or SBICs, are SBA-backed institutions that provide both equity and debt investments to high-potential startups
5173	No Propaganda	Quality, accessible, affordable health care should be a right, not just a privilege reserved for the wealthy few. Thanks to the Affordable Care Act (ACA), we've made this fundamental right a reality. I am proud of the work I did in the Ways and Means Committee to prohibit health insurance companies from charging women higher health insurance premiums than men
21482	Loaded Language	1520 – Veterans Access to Direct Primary Care Act. This legislation creates a pilot program through which veterans will be able to access the physician of their choice via direct primary care arrangements. No bureaucracy should separate veterans from the doctor of their choice
14625	Loaded Language	In Washington, I’m working every day to help lift those folks up and ensure their hard work pays off. That’s why, for the past several months, my top priority in Washington has been identifying and enacting solutions to bring down prices in our economy and reduce the inflation that is stretching families’ budgets thin.I was proud to help lead the effort to pass the Lower Food and Fuel Costs Act, a bipartisan package of bills that will lower prices for families at the grocery aisle and the gas pump by giving America’s farmers the support and resources they need to thrive
22536	Appeal to Fear	 We must defeat voter suppression, gerrymandering and a torrent of special-interest dark money just to exercise their right to vote in our democracy and make their voices heard. I strongly opposed a Republican bill that would limit voting access by prohibiting the use of a driver's license for voter registration and essentially eliminating online/mail registration. Elected officials unafraid of being held accountable should make it easier to register and to vote, not harder, but that is what Republicans in Washington and Texas are doing
18733	Appeal to Fear	"""STEMMING JOBS LOSSES AND BALANCING OUR TRADE DEFICI We cannot sit by idly while American jobs are being shipped overseas, our manufacturing base is being eroded, our wages decline, and our economy is threatened by unfair trade agreements and ballooning trade deficits. Congress needs to take dramatic action to stop the downward economic spiral. Two pieces of legislation by Congresswoman Kaptur address this issue directly: The NAFTA Accountability Act (H"""
5995	No Propaganda	In fact, the area has the densest collection of cultural artifacts anywhere in America. In some parts, there are over 100 sites per square mile.Demaree Canyon – 25,624 acresThe rugged canyons of this area are some of the most intricate and interesting geology of Western Colorado
18562	No Propaganda	 Our nation has crushing infrastructure needs, including our parks, trails, forests and waterways. We can address unemployment by putting people to work rebuilding our infrastructure.
14921	No Propaganda	Office of Special Council: https://www.osc.gov/The U
6060	No Propaganda	The soil is some of the state's most fertile due to the mountain's location in the Central Colorado Volcanic Field. Home to some of the state's most prized scenic views, Pisgah Mountain is emblematic of Colorado in its most natural form with flourishing wildlife, breathtaking views, and a rich plant-life.Platte River Addition – 31 acres This small addition to the existing Platte River Wilderness would preserve the North Gate Canyon
2170	Appeal to Fear	Located at the confluence of the Sacramento and American Rivers, Sacramento and West Sacramento face a constant threat of flooding. With the major floods of 1986 and 1997, the Sacramento region understands the importance of a modern, system-wide approach to flood control. Throughout her time in Congress, Congresswoman Matsui has continuously advocated for federal resources to minimize our risk of flooding, which includes maintaining and strengthening the region’s levee and dam system while taking a wider, watershed approach to managing high-water events
6928	Appeal to Fear	The Constitution is the greatest governing document in history, and I support an originalist interpretation of the text. The Founders included the separation of powers and a system of checks and balances to protect against tyranny. Unfortunately, presidents and agency officials within the executive branch have continually overreached and enacted unconstitutional mandates not approved by Congress
4465	Loaded Language	A one-size-fits-all Washington approach does not work for the disparate communities like ours. We must support the development of a personalized, patient-centered healthcare system, including better access to telehealth services. We also need fiscally responsible healthcare policies and commonsense initiatives that empower patients, increase choices, and lower health care costs without reducing benefits
21775	Name Calling	For too long, our healthcare system has focused on treating chronic illness instead of preventing it. That’s why we support the MAHA Commission as it works to uncover the root causes of chronic disease and address them directly. We are committed to protecting and strengthening Medicare and Medicaid by cutting waste, fraud, and abuse so these programs serve those who truly need them—our seniors and the most vulnerable—not able-bodied adults or illegal immigrants
3704	No Propaganda	" This bill would expand the federal background check system to cover all firearm sales, including those at gun shows, over the internet, or in classified ads, while also incentivizing states to provide more accurate and complete information to the national background check database. I cosponsored and voted for, and the House passed, the Enhanced Background Checks Act of 2021. This bill would close the ""Charleston loophole,"" a gap in federal law that lets gun sales proceed without a completed background check if three business days have passed"
21881	No Propaganda	 Robust and modernized mechanisms for public participation and environmental cooperation. Bolster US-Mexico efforts to combat trade in illegally taken wildlife, fish and timber. Prohibitions on some of the most harmful fisheries subsidies New protections for marine species like whales and sea turtles, including a prohibition on shark-finning and a commitment to working together to protect marine habitat
5175	No Propaganda	I am proud of the work I did in the Ways and Means Committee to prohibit health insurance companies from charging women higher health insurance premiums than men. The committee that I sit on, the Ways and Means Committee, is very active on health care issues. Ways and Means is the chief tax-writing committee in the House of Representatives and has jurisdiction over Medicare, Social Security, and social service programs
2929	Loaded Language	Speaker Emerita Pelosi has long fought to address the critical issue of housing affordability: championing Low Income Housing Tax Credits and tax credits for first-time homebuyers, advocating for housing resources for individuals living with HIV/AIDS, strengthening innovative initiatives to reduce homelessness, and supporting programs such as Rental Assistance Demonstration (RAD) that will renovate distressed public housing units for low-income San Franciscans, and HOPE SF--bringing millions in federal dollars to renovate and revitalize obsolete public housing units such as Hunters View, Alice Griffith, and Sunnydale.Now more than ever, we must continue to find ways to strengthen and protect access to sustainable, livable, and affordable housing communities in our City and across the country. I look forward to continuing to work with affordable housing community leaders in San Francisco and advocates nationwide to examine ways to strengthen affordable housing
14133	No Propaganda	824, Telehealth Benefit Expansion for Workers Act 02/06/2023 – Sponsored: H.R. 853, Social Security and Medicare Lock-Box Act08/11/2023 – Cosponsored: H
16708	No Propaganda	 1123 – Veteran Suicide Prevention Act H.R. 1273 – Vietnam Veterans Liver Fluke Cancer Study Act H
22726	No Propaganda	" The march laid the groundwork for monumental civil rights legislation, such as the Voting Rights Act and the Civil Rights Act.When Civil Rights Act of 1964 was passed the following year, it became the most comprehensive legislation to achieve equal rights and protect citizens from discrimination.Section 703 (a) of the Act made it unlawful for an employer to ""fail or refuse to hire or to discharge any individual, or otherwise to discriminate against any individual with respect to his compensation, terms, conditions or privileges or employment, because of such individual's race, color, religion, sex, or national origin"
6587	Loaded Language	I voted in favor of four pro-veteran bills that became law. I voted to increase veterans’ benefits by over $1.5 billion more than the discretionary funding Democrats had appropriated the previous year
9206	Appeal to Fear	 There are currently only two east/west routes that can evacuate our coastal residents inland during a storm. Even worse, one of those routes is prone to flooding and can bottleneck to one lane during a storm. This is dangerous and unacceptable
8581	Loaded Language	That said, contacting agencies may be more difficult due to furloughed staff, and some communications or updates may be delayed or outdated.QUESTION:Do Veterans receive benefits during a government shutdown?  Yes, VA benefits will continue to be processed and delivered, including compensation, pension, education, and housing benefits.All VA Medical Centers, Outpatient Clinics, and Vet Centers will stay open
