ID	Label	Text
4327	No Propaganda	I am a cosponsor of the Commission to Study and Develop Reparation Proposals for African-Americans Act which would study the impact of slavery and continuing discrimination against African Americans resulting directly and indirectly from slavery to segregation to the desegregation process and the present day. I am a cosponsor of the Commission on the Social Status of Black Men and Boys Act to establish a bipartisan commission that will be housed within the United States Commission on Civil Rights office tasked with examining the social disparities that disproportionately affect black men and boys in America.  I am a cosponsor of the United States Commission on Truth, Racial Healing, and Transformation Act to examine the effects of slavery, institutional racism, and discrimination against people of color, and how our history impacts laws and policies today
4555	Loaded Language	“Immigrants are making tremendous contributions to our economy and military here in our region. As the son of immigrants, I’ve worked across party lines for bipartisan immigration solutions that secure our border, protect workers and business, and include an earned pathway to citizenship for families and Dreamers who are working and contributing to our country.”- Congressman Raul Ruiz, M
14037	No Propaganda	6894 - No Energy Revenues for Russian Hostilities Act03/01/2022 – Cosponsor: H.R.2718 - Maximum Pressure Act02/28/2022 – Cosponsor: H
21315	Appeal to Fear	  I am committed to promoting pro-growth tax policies, cutting federal spending, and removing burdensome regulations.  We must change the trajectory of the national debt before it is too late.
21431	Name Calling	""" Citizenship Act â€“ saying it is """"dead on arrival"""" and a """"sop to the radical left""""Called the Biden Admin and Democrats out in a press conference for not giving """"a whit"""" about immigrants but just wanting """"political benefits for the Democratic party.""""For more information concerning work and views related to Congress, please contact our office."""
8637	No Propaganda	I have compiled the following list of actions I have taken to protect our environment:Introduced H.R. 3585, the Bolstering Economies, Anglers, Coastal Habitats, Ecosystems and Security (BEACHES) in Florida Act, which would create a 10-year moratorium on oil and gas exploration off Florida's coasts
19549	Loaded Language	 She believes that healthcare should be a right, not a privilege. She is working in Congress to protect essential programs like Medicare and Medicaid, advance efforts to lower the cost of prescription drugs, and restore and expand womenâ€™s access to reproductive care.For any specific questions about the Congresswoman's work and views related to healthcare,Â please contact our office
14921	No Propaganda	Office of Special Council: https://www.osc.gov/The U
16708	No Propaganda	 1123 – Veteran Suicide Prevention Act H.R. 1273 – Vietnam Veterans Liver Fluke Cancer Study Act H
17224	Name Calling	In an attempt to allow states and very large cities to creatively develop a solution to this problem, the Department of Labor under President Obama published two rules that allowed states and very large cities, like New York, to develop an opt-in retirement plan for those employees. However, Congressional Republicans and the Trump Administration recklessly nullified those rules, chilling any potential solutions to this problem in the near future. Congressmember Espaillat understands the importance of saving for the future, and will continue to advocate for policies that look out for America's workers
12028	No Propaganda	S. strategy in Palestine and Israel that prioritizes:Â A just and lasting peace through a two-state solutionÂ An end to the humanitarian crisis in GazaÂ Equal rights, dignity, and security for both Israelis and PalestiniansÂ After October 7, 2023, Congressman Carson has taken the following actions:Â Introduced the UNRWA funding Emergency Restoration Act to restore humanitarian aid to Gaza through the United Nations Relief and Works Agency.Â Signed a letter to President Biden and Secretary of State Blinken expressing concerns on the unfolding humanitarian situation in Gaza
21501	No Propaganda	""" This letter called on the VA to investigate the incident and immediately terminate the employee responsible for this horrific attack.Â  Every veteran who walks through the doors of a VA facility should be treated with the utmost respect worthy of their service to our country.During the COVID-19 pandemic, Congressman Roy:Introduced the """"Forgotten Vietnam Veterans Act"""" that was signed into law by President Trump"""
11764	No Propaganda	Mrvan served on the House Committee on Education and Labor, where he advocated for all workers and labor organizations who are on the front lines of supporting our national economy and our national security.  Through his work on the House Appropriations Committee, Rep. Mrvan continues to support initiatives aimed at strengthening job training and workforce development initiatives, workplace safety, health benefits, and retirement security for workers
19548	Loaded Language	Congresswoman Bynum is committed to pushing for policies to ensure that more Oregonians have access to quality healthcare. She believes that healthcare should be a right, not a privilege. She is working in Congress to protect essential programs like Medicare and Medicaid, advance efforts to lower the cost of prescription drugs, and restore and expand women’s access to reproductive care
15643	Loaded Language	"I'll continue to work with the support of my western colleagues to pass legislation to help Nevada leverage its vast public lands, while preserving our unique landscape and way of life. In these efforts, I am always cognizant of the importance of water rights and multi-use access. Common sense federal solutions to our public land designations are possible, but local communities must have a seat at the table to overcome the ""Washington knows best"" mentality that routinely ignores the best interests of local stakeholders"
12636	Loaded Language	Our veterans are heroes and deserve our respect and gratitude. However, for many veterans coming home, it is a difficult and painful transition – especially dealing with the VA bureaucracy.We must keep our promise to those who answered our nation's call by ensuring they have access to the highest quality health care
7176	No Propaganda	  Arapahoe County Veterans Affairs   Apply for VA Healthcare  Job Readiness & Employment Assistance   Home Loans  GI Bill Benefits  Help exiting homelessness    Fedshirevets.gov  Veterans’ Employment and Training Service  Rocky Mountain Regional VA Medical Center: Providing VA medical services including mental health care and Women's Veteran Program.   Medicare Savings Program   Lower Prescription Costs   mySocial Security Account   Contact your local office   Estimate Future Benefits   U
8276	No Propaganda	R. 748 is an important opportunity for Congress to support high-quality health care and the employers that provide it. In recent years, deductibles in ESI plans have risen considerably while costs have continued to grow
21345	Loaded Language	I also sponsored the TCJA Permanency Act, legislation to keep more money in Americans' wallets by making permanent the tax cuts for families and small businesses enacted in 2017.Inflation is a tax on all Americans. I will continue working to ensure taxpayers' hard-earned dollars are spent wisely and cast votes in favor of economic opportunity and American job growth
10143	No Propaganda	, Tamuning, Guam, 96913Amount: $1,993,772.40Justification:Guam Memorial Hospital Authority (GMHA), the only public acute care hospital in the U.S
16979	Loaded Language	Reproductive rights are human rights. Congressman Goldman will always fight to restore abortion rights through legislation such as the Women’s Health Protection Act. As reproductive freedoms remain under attack across the country, Goldman is fighting to expand access to abortion care, reproductive health care, contraceptives, and other family planning services for all
11041	Loaded Language	Criminal Justice Reform As a defense attorney, I witnessed the inequities in our justice system firsthand. From mandatory minimums to the school-to-prison pipeline, the criminal justice system is one of many systems in our country that perpetuate cycles of inequity. There should not be separate justice systems for those born rich or white and another for those who are born Black or poor
2965	Loaded Language	While before the ACA many low-income individuals with HIV did not qualify for Medicaid until they became disabled, the ACA's Medicaid expansion dramatically increased access to Medicaid for people with HIV. Today, more than 40 percent are covered under the program. The Affordable Care Act ended discrimination based on pre-existing conditions including HIV/AIDS, improved Medicare Part D for people participating in ADAP, and ended annual and lifetime caps on health benefits
5981	No Propaganda	 There is also a multitude of birds, insects, reptiles, and amphibians, making Browns Canyon a hotspot of biodiversity. Browns Canyon (Photo Credit: Bob Wick)Bull Gulch – 19,839 acres The landscape of Bull Gulch demonstrates the Colorado River's beautiful transition from alpine forests to desert canyons. While the Colorado River never crosses into the area, it provides the defining boundary
1593	No Propaganda	Â Watch me speak in support of my bill, the End the Border Catastrophe Act here. I visited a remote portionÂ of the border near Sasabe, AZ with Senator James Lankford here.Â Â In October 2024, I was honored to receive inaugural Border Guardian AwardÂ by the Border Security Alliance for myÂ efforts and leadership on border security issues
6857	Loaded Language	Too many programs get tax dollars by going around the law and not going through the established appropriationsâ€™ authorization process. The status quo needs to change, and Congress needs to get back to regular order. Â Under regular order, Congress passes a budget resolution that caps spending levels and then reviews each federal programâ€™s effectiveness annually through 12 different appropriations bills that are passed through both Houses
0	No Propaganda	
17488	No Propaganda	I launched the C.A.R
4644	Loaded Language	Most recently, he worked to make the Honoring our PACT Act become law. Included in the landmark package are his three bills that will assist over 3.5 million veterans in obtaining the health care they’ve earned, deserve, and desperately need
21557	No Propaganda	R. 7129, the Put America on Commission Act of 2024, passed out of Committee, which maximizes recovery efforts for fraudulent pandemic loan funds. My bill to hold fraudsters accountable by prohibiting individuals convicted of defrauding the Government from receiving any future assistance from the SBA (H
18733	Appeal to Fear	"""STEMMING JOBS LOSSES AND BALANCING OUR TRADE DEFICI We cannot sit by idly while American jobs are being shipped overseas, our manufacturing base is being eroded, our wages decline, and our economy is threatened by unfair trade agreements and ballooning trade deficits. Congress needs to take dramatic action to stop the downward economic spiral. Two pieces of legislation by Congresswoman Kaptur address this issue directly: The NAFTA Accountability Act (H"""
14421	No Propaganda	 Congress has a role to play in ensuring future innovations can flourish free from undue interference, as the only way the federal government can keep pace with innovation is by promoting a light-touch regulatory approach that enables the digital economy to thrive.Legislation11/25/2025 – Sponsored: H.R
18926	No Propaganda	Â The Inflation Reduction Act (IRA) builds on the Bipartisan Infrastructure Law by advancing President Bidenâ€™s Justice40 Initiative, which commits to delivering 40% of the benefits of clean energy, climate change, and related federal investments to communities underserved with infrastructure and overburdened by pollution.Â Every American has the right to live in clean and environmentally safe communities. While the BIL included crucial steps toward addressing environmental injustices, there is still much work to be done
13494	Loaded Language	 The majority of immigrants make our country better, stronger, and more competitive every day. Thatâ€™s why I am such a proud supporter of the Deferred Action for Childhood Arrival (DACA) program and the DREAM Act to provide them with a clear pathway to citizenship. We need people of all skill levels to fill vacant jobs and keep our economy heading in the right direction
2815	Loaded Language	As all 73 million baby boomers approach retirement age by 2030, Congressman DeSaulnier is focused on making sure we provide every retiree with the financial security they deserve. He has been a strong advocate for the protection of safety net programs throughout his time in government service and continues to be a champion for seniors in Congress.By the Numbers 67 million Americans are covered by Medicare
1777	Name Calling	Unfortunately, federal bailouts and burdensome regulations have created a climate of uncertainty, and the volatility is a direct consequence of these misguided policies. The Dodd-Frank Act created massive new government bureaucracies that give too much authority to federal regulators. Dodd-Frank should be repealed so we can rein in federal bureaucrats and regulations that pose a threat to our economic recovery
12730	Loaded Language	 In my first floor speech, I dedicated my time to speaking out against the attacks on federal workers – making it clear I would not stand for these appalling firings. Then, I introduced the first bipartisan anti-DOGE bill in Congress: the Protect Our Probationary Employees Act. The bill ensures that if and when employees are reinstated, they will not need to restart their probationary period for the same job they previously held and can continue to do the important work of the American people
16094	Loaded Language	5 trillion. Congressman Pallone believes the American tax system should serve all Americans by growing our economy and supporting the middle class and those who aspire to reach it. He also believes that we should end unfair tax breaks that shield the wealthiest Americans from paying their fair share
18129	Loaded Language	A secure border is essential to protecting our country and upholding the rule of law. Pat supports enforcing immigration laws, strengthening border security, and combating human trafficking and drug smuggling. By modernizing our immigration system, we can protect our communities while ensuring fairness for those seeking to contribute legally
13989	Loaded Language	 The rhetoric and the aggressive actions by North Korea are unacceptable and the United States must take every action to work with our foreign partners and put tremendous economic pressure on the Kim regime to deter them from their nuclear weapons ambitions and undermine global security.  United Nations AccountabilityI remain concerned about the efficiency and effectiveness of the United Nations (UN) system. In the past, I have cosponsored legislation that would give the U
8071	No Propaganda	gov/Business/DisasterInformation/DeterioratingResidentialConcreteFoundations To view the IRS PowerPoint presentation from the February 10th 2020 webinar, click here. /sites/evo-subsites/courtney-evo.house
22793	No Propaganda	09 | The New York Times | Op-Ed: Keeping the Faith, Ignoring the History02.06.09 | Virginian Pilot | Plan to fund faith-based programs stirs backlash02
9133	Appeal to Fear	Despite the budgetary and fiscal climate, it is imperative the security and long-term success of the country is not sacrificed through arbitrary cuts to the military's budget. Our country is a beacon of liberty and freedom with interests across the globe, and there is no doubt non-state actors and foreign governments have interests that are hostile to those of the United States. The United States must stand ready and capable to respond to potential threats
17489	No Propaganda	A.R.E
13914	Appeal to Fear	As we are updating and modernizing our grid, we need to make sure that it is also as secure and resilient as possible. Our nation's electric infrastructure faces myriad threats every day both physical and cyber. Whether it's power outages in Texas and California due to weather events, or foreign adversaries hacking into our pipelines or grid â€“ it is critical that we better equip our federal agencies to prevent and respond to attacks in a way that fully protects the public
4150	Loaded Language	 Rather than failing to meet the needs of important sectors of our economy such as agriculture, we can help these industries legally employ their workforce.By securing our borders and ensuring our laws are enforced, we can also regularize the status of those who currently live in the shadows to promote family unification and shared values like hard work and playing by the rules.Zoe is recognized as a long-time champion of reform
12793	Name Calling	" Today, House Republicans are saying the quiet part loud. President Trump ""couldn't care less"" if you are forced to pay more for your next car. Rather, he is executing an economic policy that benefits his bank account over the American people"
16955	No Propaganda	 From traveling to the Island to assess the damage to demanding an immediate supplemental funding package, to calling for a more robust and effective response from the Trump Administration, she is urging Washington to provide swift and sustainable relief aid.For a list of the relief efforts the Congresswoman is supporting, please click here. The Congresswoman in Sunset Park, Brooklyn organizing relief aid for Hurricane Maria victims
16530	No Propaganda	R. 793   - RESTAURANTS Act of 2021 H.R
17915	Loaded Language	North Carolina’s First Congressional District is home to eight times more veterans per capita than the nation. As a House Committee on Armed Services member, he will boldly advocate on behalf of our active service members because he understands the sacred obligation to care for those who serve and have served our country.For more information concerning work and views related to our servicemembers, veterans, and military families issues, please contact our office
4463	Loaded Language	Communities like ours in the High Desert and Inland Empire desperately need better access to affordable and quality healthcare. California - and our rural district in particular - is unique. A one-size-fits-all Washington approach does not work for the disparate communities like ours
18498	No Propaganda	 Also, in seeking solutions to ensure benefits for future generations, I would oppose risky â€œquick-fixâ€ financial moves some favor that I believe would further undermine Social Security. Instead, I want to instill greater fiscal accountability for all federal spending while examining practical means of giving younger individuals more control over how the money they contribute to Social Security is spent.
23847	Appeal to Fear	A strong economy is essential for a successful nation. In recent years, we have seen skyrocketing inflation rates, record-breaking gas prices, increased tax rates, and an unstable supply chain, all of which have made it more difficult for folks to provide for their families. The broken budget process in Washington has made it incredibly difficult to identify areas of wasteful and duplicative spending
18623	No Propaganda	How much does it cost? It does not cost anything to apply and learn what insurance plan options you qualify for, what the plans will cost per month, and what financial help you can receive. Once you know your options, you can decide what health insurance plan is best for you and your budget. You may qualify for a discount and/or tax credit from the federal government
15885	No Propaganda	"""Demanding Equal Pay for Equal Work Generations of women have fought for their rights in the workplace and finally closing the wage gap that has been present for all of our history is critical. Thatâ€™s why I was a proud cosponsor of the Paycheck Fairness Act that passed the House in April 2021 to eliminate wage discrimination and force transparency about salary disparities. I also helped pass the Pregnant Workers Fairness Act to put forth explicit, unwavering rights for pregnant workers and support womenâ€™s ability to work and start a family"""
7602	Loaded Language	  Creates Energy Savings for Consumers: Provides billions of dollars in rebates and tax credits for consumers to take action to lower their energy costs, including for energy efficient appliances, rooftop solar and other residential power generation, and new and used electric vehicles. Invests in Cleaner Communities – Including: $1 billion to make affordable housing more energy efficient, $3 billion to reconnect divided communities, like Hartford’s 84/91 Interchange, $3 billion for Environmental and Climate Justice Block Grants to invest in projects that address environmental and public health harms, $1 billion for clean heavy-duty vehicles, like school and transit buses and garbage trucks. The Coalition for Green Capital, which includes the Connecticut Greenbank, was the recipient of a $5 billion grant to foster public-private construction of green infrastructure, projects that will be funded by the Greenhouse Gas Reduction Fund
15686	Loaded Language	It is wrong to ignore the problems facing the program for younger workers and it is wrong to frighten senior citizens who are currently reliant upon Social Security benefits. I pledge to work towards a common-sense solution that respects Americans of all ages.
11824	No Propaganda	 Boner Center, and other community organizations. These programs provide hands-on training in advanced manufacturing, healthcare, and technologyâ€”helping workers re-enter the job market with the skills needed for todayâ€™s careers. We must continue expanding these efforts to prepare our workforce for the jobs of the future
15669	Appeal to Fear	"""However, I think everyone can agree that we must reform the Medicare program because will reach insolvency by 2026. We must reform the Medicare program because it is not solvent in its current form and it will reach insolvency by 2026. However, we also must be sure to keep our promises to those current beneficiaries and those nearing eligibility that have planned their health care needs in retirement around it"""
6429	No Propaganda	R. 2.I passed an amendment through the House that redirected funding to CBP fentanyl detection at Border Patrol Checkpoints to prevent fentanyl from entering America
20734	Appeal to Fear	The current Congress in Washington has failed to end wasteful spending. The national debt is $34,000,000,000,000. Inflation is up
6307	No Propaganda	In multiple legislative provisions signed into law,Â I secured $160Â millionÂ to fund the Iron Dome, the air defense system of our key national security ally, Israel.In multiple legislative provisions signed into law,Â I secured $160Â million into federal law to fund the Arrow Weapon System, the missile defense system of our key national security ally, Israel.I secured $7 million into federal law for the Farm Service Agencyâ€™s Grassroots Source Water Protection Program
4519	No Propaganda	 He has authored key legislation, like the Renewable Energy Jobs Act, to create opportunities for local students and workers to enter our Southern California renewable energy industry. He has also been at the forefront of driving federal investments to the Salton Sea, where a massive supply of lithium holds the potential to transform our region into a global leader in clean energy production.Advocating for Environmental JusticeDr
21775	Name Calling	For too long, our healthcare system has focused on treating chronic illness instead of preventing it. That’s why we support the MAHA Commission as it works to uncover the root causes of chronic disease and address them directly. We are committed to protecting and strengthening Medicare and Medicaid by cutting waste, fraud, and abuse so these programs serve those who truly need them—our seniors and the most vulnerable—not able-bodied adults or illegal immigrants
11934	Name Calling	Holding foreign competitors accountable for manipulating energy markets and stealing American intellectual property is necessary to maintaining fair competition. Expanding domestic clean energy research and innovation will drive long-term economic growth and keep America at the forefront of the global energy industry. By investing in homegrown energy production and manufacturing, we can create jobs, boost national security, and ensure a cleaner, more prosperous future
5347	Loaded Language	They are teachers, servicemembers, health professionals, and much more. I am proud to support a pathway for Dreamers to become full citizens of the only country they have ever known.To fix our immigration system and restore the American Dream we must continue working to develop policies that treat immigrants fairly and humanely; ensure efficient processing of immigration backlogs; and provide smart border security
13812	Appeal to Fear	 This legislation improves the quality of life for the men and women in uniform by authorizing a 14.5% pay increase for junior enlisted servicemembers and provides the funding needed to protect the United Statesâ€™ security interests including by deterring foreign adversaries like China. TheÂ NDAAÂ also strengthens our border security by funding the deployment of the National Guard to the southern border to combat the influx of illegal immigrants and includes an amendment I authored requiring the Secretary of Defense to provide Congress with a briefing on the instances in which an illegal immigrant attempted to enter a military installation or facility in the U
1979	Loaded Language	This group, consisting of 180 Members of Congress, is devoted to finding commonsense solutions to our nation's ongoing gun violence epidemic.Following my appointment as Chairman, I held a series of open town halls on some of the actions Congress could take to address gun violence. Hundreds attended these meetings
1518	No Propaganda	For more information concerning work and views related to Energy and the Environment, please  contact our office.View information on saving on gas and home energy expenses.
11774	No Propaganda	Throughout his career, Congressman Mrvan has worked to identify federal, state, local, private and nonprofit resources that allow Northwest Indiana residents to get a good-paying job, take care of their family, and succeed in a career that allows them to have a good quality of life. In the 119th Congress, he will continue to use his years of experience to work with all stakeholders to create more economic opportunities for everyone and help retain and attract investments to Indiana’s First Congressional District.Rep
6060	No Propaganda	The soil is some of the state's most fertile due to the mountain's location in the Central Colorado Volcanic Field. Home to some of the state's most prized scenic views, Pisgah Mountain is emblematic of Colorado in its most natural form with flourishing wildlife, breathtaking views, and a rich plant-life.Platte River Addition – 31 acres This small addition to the existing Platte River Wilderness would preserve the North Gate Canyon
16392	No Propaganda	5 million for Los Alamos and $2.26 million for Sandia National Laboratories under the National Nuclear Security AdministrationUrged the Secretary of the Air Force to protect nearly 7K jobs at Holloman Air Force.Â Demanded answers on ways to support the workforce in NM to grow the Defense Industrial Base during a committee hearing
21441	No Propaganda	Res. 1252 supporting nationwide efforts to count every legal vote.Cosponsored H
7322	No Propaganda	This landmark legislation is directly lowering health costs, including fulfilling his long-time priority of allowing Medicare to negotiate lower drug prices. The Inflation Reduction Act:Lowers Drug Prices through Negotiation – For the first time ever, Medicare will be empowered and required to negotiate lower drug prices. Beginning in 2026, the first ten drugs selected for negotiation will see a price reduction of 39% to 79%, resulting in a collective $1
1516	Loaded Language	 Itâ€™s time to put money back in the pockets of American families and workers and right-size wasteful government spending.Â Â Responsible stewardship of public funds is crucial to maintaining Americaâ€™s financial stability and ensuring a prosperous future for our children.
18301	Loaded Language	Agriculture is a top industry in our state, and North Dakota farmers work tirelessly to feed and fuel the world despite our short growing season and frequent challenges like droughts, floods, and uncertain market conditions. As someone who grew up spending summers on my family’s farm, I have a deep appreciation for the hard work, resilience, and innovation of our farmers and ranchers.  Agriculture is the backbone of our economy and our communities
18180	No Propaganda	There is no denying that Climate Change and the rise in global temperatures results in extreme ecological changes. As a member of the Congressional Safe Climate Caucus, Congresswoman Adams is pushing for strong and proactive environmental policies that combat climate change, curb pollution, invest in renewable energy, and promote sustainable development solutions. She believes it's time to start investing in more renewable energy sources and develop new green technologies
5356	Loaded Language	America's agricultural industry is one of the most capable in the world and their ability to compete and thrive depends on the freedom for them to produce in a fair marketplace and without being severely hindered by conditions beyond their control. Americans need their government to ensure that they will continue to have an affordable, safe and reliable food supply.
10637	Loaded Language	 But discriminatory and exclusionary housing policies and an unaffordable and inaccessible housing market have made it far too difficult for many to achieve the dream of homeownership. A co-sponsor of the Original Fair Housing Resolution, the Housing for All Act, and the Housing Crisis Response Act, Congresswoman Ramirez is a champion for policies and programs that give Americans the opportunity to set roots in a place they can call their own.
11261	No Propaganda	 I remain committed to ending this shutdown by working with both parties to ensure critical Affordable Care Act (ACA) tax credits remain in place to prevent insurance premiums from spiking and to reopen the government as soon as possible.What This Means for YouMany constituents have reached out asking how the shutdown affects our community. Here’s what you need to know:Federal agencies have furloughed staff, which may slow or suspend services
18857	Loaded Language	  In the 118th Congress, I am a proud cosponsor of the Equal Pay Day Resolution and the Paycheck Fairness Act to recognize the significance of equal pay and the disparity between wages paid to men and women. As a leader in the Democratic Women’s Caucus, I continue to fight for the basic principle of equal pay for equal work and will not rest until we end the wage gap once and for all.  LGBTQI+ In the 117th Congress, I proudly cast my vote to safeguard marriage equality in the Respect for Marriage Act, recognizing the validity of same-sex and interracial marriages while also prohibiting state officials from discriminating against such couples
6521	No Propaganda	These include bills like H.R. 845 the Pet and Livestock Protection Act, H
3598	Loaded Language	"R. 1 takes real action to ""drain the swamp"" by extending conflict-of-interest laws to the President and Vice President by requiring the release of their tax returns, closing loopholes that let former members of Congress avoid cooling-off periods for lobbying, breaking the revolving door between industry and the federal government, and establishing a code of conduct for the Supreme Court. I wrote several portions of H"
18251	No Propaganda	For more information concerning my work and views on National Security issues, please contact our office. Thank you.
4478	Appeal to Fear	I am committed to supporting law and order in our country and working to keep our communities safe. In recent years, our nation has seen an unprecedented spike in murders, particularly in cities where there were efforts to defund or undermine our law enforcement officers. Although reforms are needed to ensure safer interactions with the police, defunding law enforcement is certainly not a viable option, and stripping them of their ability to keep us safe is a dangerous path for our nation
15072	No Propaganda	 To learn more about Homeland Security and First Responders issues and to view my voting record, please click on the links below. Committee on Homeland Security: https://homeland.house
16468	No Propaganda	954 - Chinese Research Funds Accounting Act H.R. 5760 – China Watcher Act H
19262	Loaded Language	This means delivering additional resources to low-income schools and implementing restorative policies that end the school-to-prison pipeline, reduce suspensions and expulsions, and make schools safer and healthier for all students. It also means providing each student with a meaningful pathway to a degree or into the workforce after high school. We must also invest in making higher education more affordable so students and families will no longer have to choose between getting a degree or credential and putting food on the table
9206	Appeal to Fear	 There are currently only two east/west routes that can evacuate our coastal residents inland during a storm. Even worse, one of those routes is prone to flooding and can bottleneck to one lane during a storm. This is dangerous and unacceptable
15321	No Propaganda	A federal office is created to collect insurance information. Executive compensation and securitization reforms attempt to reduce incentives to take excessive risks. Intermediaries who provide investment advice to retail investors and municipalities may be subject to a fiduciary duty
12187	Loaded Language	We must protect the unborn and stand up for the sanctity of life. Taxpayer dollars should not fund abortion providers or abortions. This funding should be used to support family planning options and essential women's healthcare services
9705	Loaded Language	Today, over half of the girls have been released from Boko Harem, but the religious persecution and trauma they experienced at the hands of these terrorists will be with them forever. Congresswoman Wilson will continue to stand against organizations that attempt to take away religious and personal freedoms and work for the safe return of the Chibok girls who continue to undergo oppression at the hands of Boko Harem.TaiwanIn 2015, Congresswoman Wilson had the privilege to visit Taiwan and meet with President Ma Ying-jeou to discuss the government’s efforts and achievements in promoting Republic of China and US relations and cross-strait ties as a member of the Congressional Taiwan Caucus
3385	No Propaganda	I cosponsored H.R. 4311, the Medicare Dental, Hearing, and Vision Benefit Act, to expand Medicare benefits to include items and services such as dentures, preventive and emergency dental care; refractive eye exams and eyeglasses; and hearing aids and exams, and to provide for appropriate payment to health providers through Medicare Part B
17091	Loaded Language	Congressmember Espaillat recognizes the great importance of ensuring that the American people have access to clean air and clean water, and will oppose any attempts to roll back provisions in the Clean Air and Water Acts, as well as through other legislative vehicles. He will focus on implementing policies that promote and protect a healthy environment, which is important to the public health of all Americans, while also preserving our nation's diverse set of unique and cherished ecosystems.National Parks and Public LandsProtecting our national parks and public lands is important to Congressmember Espaillat
8562	No Propaganda	By strengthening Medicaid, the bill makes more resources available for vulnerable populations and safety net providers, like rural hospitals. QUESTION: Does this bill cut SNAP benefits?ANSWER: No. It does not reduce funding for the Supplemental Nutrition Assistance Program (SNAP)
3825	Loaded Language	 Many companies now hire based on skills, rather than looking at formal degrees. Decoupling skills from degrees and credentialing reform are issues that I am considering in Congress. Free public college and vocational education I also believe that we need to give every aspiring student the opportunities and resources to pursue the dream of college education
5295	No Propaganda	That is why I am working hard in Congress to provide critical financial support to small businesses, by opening the federal contracting system and increasing access to capital to help create new opportunities, grow existing businesses, and boost our economy.Increasing Support for New Entrepreneurs I am proud to partner with local agencies who support entrepreneurs in our community. Small Business Development Centers (SBDCs) are one of our nation's most invaluable resources for entrepreneurs learning how to plan, establish, and scale their small businesses
